,review_id,title,user_review,Happy,Angry,Surprise,Sad,Fear
806,807,WARMODE,early access review glimpse situation russia shadows unique thing ive ever seen story crispe incredible extremely sad end wont spoil character models shine almost much great gameplay story compliments beutiful gameplay gameplay great ive multiple hours staring main menu screen awe saw beutiful graphics play button shine soul buttons rectangular ive always imagined spongebob jumping wearing pants characters great voice acting back stories sad dont want spoil reflections water beautiful eyes gush blood spew onto dead cat cat died played game hours straight one time needed eat cat feed couldnt stop playing beautiful game battle scars game always leave beautiful memories shooting character model face precisely times eventually died blood spews everywhere mygets hard play game slap leg times screech warmode god finally except finish match game throw headset precisley miles warmode god doesnt kill next time slap leg overall game beautiful game anybody ever play agree review take cats left remains smear face call daddy start pray warmode god sacrafice warmode god accepting overall beautifulness continue slap leg still better uncrowded,0.14,0.06,0.3,0.14,0.36
807,808,WARMODE,early access reviewhonestly game realistic csgosomeone told csgo realistic mechanics make sense fully functioning game love,0.33,0.0,0.0,0.67,0.0
808,809,WARMODE,early access reviewits free csgo copy thats made russians pretty terrible also fun waste time extremely easy wouldnt reccomend look like idiot playing knock csgo pretty fun think could potential developers stopped copying csgo maps create original,0.56,0.0,0.11,0.11,0.22
809,810,WARMODE,early access reviewi really enjoy playing game like csgo except ads aim sights newbs csgo fan think really enjoy game maps kinda small enough room move around hope game gets maps extra class stuff like med packs different knives would cool strangely addicting free dont anything lose trying rating would,0.25,0.06,0.31,0.06,0.31
810,811,WARMODE,early access reviewthis game sucks first start pistol want get good gear kill poeple bad thing cant even put favorite weapon beggining weapon begining game,0.29,0.0,0.43,0.29,0.0
811,812,WARMODE,early access reviewwell game looks cool saw steam sucks seewhen start playing know dont play game maps remake dedust counter strike series added crappy weapons stupid remake thati think made dosent got life p game sucks dont download,0.09,0.09,0.18,0.36,0.27
812,813,WARMODE,early access reviewa great game valuealtough hatetroll reviews game bad actually kinda good fun start playing thing game needs better serversyou often see player models mini teleports rubberbanding balance witch something actually thing makes game fun play almost recoil guns enabling headshot easily,0.25,0.0,0.31,0.12,0.31
813,814,WARMODE,early access reviewthis game ok far also csgo cod crossover mean lighting effects finally fixed playermodels look better one thing really puts game act game lags badly almost impossible get proper kill times know still early access lot content thats probably going added future wont complain much,0.06,0.0,0.31,0.31,0.31
814,815,WARMODE,early access reviewwarmode csgo clone picks best mainstream fps games combines clunky fps experience everything youve always wantedgood guns active community heck blast friends pwcons poor damage system gives arcade feel game,0.17,0.0,0.17,0.33,0.33
815,816,WARMODE,early access review game weapons extremly terrible armour game ing terriblei reccommend dont play ing game weapons opevery time killed level gets weapon enemy get different ing methen gets enemy ing changes againthe cycle never ing stopsput riot get steam,0.0,0.2,0.2,0.0,0.6
816,817,WARMODE,early access reviewim looking bff continuer cs aim small maps vehicles ect huge market game like closed ea bff small pc spec req please someone make something like people loved game ea shuted downits ok nothing special,0.29,0.14,0.14,0.29,0.14
817,818,WARMODE,early access reviewpretty damn boring honest gameplay nothing new graphics dont look good know graphics arent everything poor translation russian worth atleast try mb,0.25,0.0,0.0,0.5,0.25
818,819,WARMODE,early access reviewyou want free csgolike fps hereits perfect hey least play friends also play hackerssometimes complain consecutive headshots players getsometimes overjoyed consecutive headshots getsometimes realize youre playing money csgo reasonif youre pro player csgo well would playing game,0.2,0.0,0.1,0.2,0.5
819,820,WARMODE,early access reviewlove game yes beta yes beta hasin yes hackers issue grab friends join empty server go aiming easy learning recoil simple fast u see hacker get server wait leave boom back normal dont stay empty servers issue camping fun free game see potential,0.23,0.08,0.15,0.23,0.31
820,821,WARMODE,early access reviewahem ahemif youve got plenty time wasteemphasis word waste game would playing dull low graphics poor soundwell free cant expect much dont recommend playing game much ever friends tell,0.27,0.09,0.09,0.27,0.27
821,822,WARMODE,early access reviewthis game bad basicly mix csgo cod takes horrible elements pulls good things played much game th time played get reallyoff almost broke mouse kills get leat satisfying thing ever beacause get himtmarker seconds later get big old middle screen also one maps littarly shoot pistol use muzzle flash get exit guns suck except awp aug guns dont matter anyway people hole game knife eachother thats,0.07,0.0,0.5,0.14,0.29
822,823,WARMODE,early access reviewreally good combat fun general edit one ever plays game anymore dont download dead used funedit people starting play,0.4,0.0,0.2,0.0,0.4
823,824,WARMODE,early access reviewretro fps fix hackers cheats could little gem takes back old fps style like free dont anything lose time,0.25,0.0,0.5,0.25,0.0
824,825,WARMODE,early access reviewfirst game mainly learning ropes control dude second flash controls tutorial campaign game honestly really boring second game played people running round kifing honestly say ive never wanted shutdown computer get gas pour computer light fire pee go buy computer windows xp much third game oh man spawned died dude glock first thought really good waiting spawn enemy sight watching entire team die hackers great think fun minecraft robloxs offspring game called wanna die guns fun game perfect totally wissh hackers continually cant play fix game even bad need nerf knife upgrade anticheat software jeez,0.2,0.0,0.4,0.2,0.2
825,826,WARMODE,early access reviewif dont mind getting killed able get kill stupid lag players possible hackers game highly reccomend game lag game online games lag put together trust say dont like play games lag play games lag nothing compared amount lag game steam would us gamers favor taking trash steam market games,0.07,0.2,0.33,0.07,0.33
826,827,WARMODE,early access reviewthe game alot fun needs updated better graphics add attachments come free game win something make cometics like amsks kind stuff buyable real money could really good game,0.45,0.09,0.18,0.27,0.0
827,828,WARMODE,early access reviewthis game piece amazing artwork mastermind people accomplish like russian tards horrible game mechanics worst maps ive ever played shotguns range sniper warmode one russian game youve always wanted play want kill crowning achievement make game congraulate devs immensely inspirational eye opening insight completely game every single way humanly possible would say gun variety cool except every one one tap headshot recoil thing reskin good job,0.14,0.05,0.24,0.19,0.38
828,829,WARMODE,early access reviewthis game piece amazing artwork mastermind people accomplish like russian tards horrible game mechanics worst maps ive ever played shotguns range sniper warmode one russian game youve always wanted play want kill crowning achievement make game congraulate devs immensely inspirational eye opening insight completely game every single way humanly possible would say gun variety cool except every one one tap headshot recoil thing reskin good job,0.14,0.05,0.24,0.19,0.38
